Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,App_Usage_Frequency,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV,
223,67,Rural,Low,1000,745.4,1692.6,123.8,745410.4,57,12,3413,4,Monthly,0,54.4,8,89298.23953,
224,64,Urban,High,392,16307.3,54353.8,5720.7,6392449.5,117,71,1283,50,Monthly,5,31.5,6,651229.3734,
225,64,Urban,Middle,249,2573.8,7555.8,814.9,640881.1,192,184,4091,0,Daily,12,70.1,8,79263.91703,
226,67,Rural,Low,614,7367.1,17200.1,2680.1,4523396.7,217,104,2221,33,Daily,17,27.5,1,460268.9402,
227,27,Suburban,Low,849,9548.8,13170.3,4367.8,8106914.6,111,11,1747,45,Weekly,1,49.6,9,826046.7199,
228,54,Urban,Low,595,8655.3,28023.7,2440.6,5149888.7,89,208,3266,8,Daily,16,21.9,5,525154.8661,
229,17,Rural,Low,703,14516.1,21065.3,1706.4,10204789.2,360,225,3512,7,Daily,16,60.3,10,1036506.443,
230,18,Suburban,Low,417,11939.6,19395.6,4840.3,4978798.3,310,317,3378,42,Monthly,1,62.1,2,509677.2241,
231,64,Rural,Low,143,5914.5,29150.7,2512.4,845769.2,309,273,4403,35,Monthly,0,37.1,1,96235.7606,
232,52,Urban,Low,237,1043.5,2365.5,125.2,247319.7,157,54,2642,28,Daily,11,40.9,4,35076.83777,
233,64,Suburban,High,287,15354.2,51248.5,3026.9,4406663,69,173,555,34,Monthly,11,68.3,10,453238.6715,
234,32,Suburban,Middle,277,7057,14741.6,2880.9,1954793.8,270,247,2254,4,Monthly,4,11.1,8,207619.7572,
235,64,Rural,Middle,387,17795.6,79404.6,4457.1,6886896.3,225,153,1140,45,Monthly,15,34.5,3,698183.5418,
236,17,Rural,High,382,7907.2,16868.9,2285.7,3020544.6,5,106,3804,9,Monthly,15,38.5,10,318857.7632,
237,17,Rural,High,450,14356,35424,6162.6,6460198,243,159,1785,37,Weekly,12,59.0,4,656987.0872,
238,43,Suburban,Low,291,18791.9,64522.9,2590.4,5468442.4,118,106,1113,9,Weekly,6,56.2,2,550815.2074,
239,69,Suburban,Low,169,13026.5,58358.2,4831.7,2201484.8,172,193,3099,10,Daily,11,43.7,2,228769.7295,
240,38,Urban,High,443,8275.6,35294.4,1539.2,3666110,143,295,3615,7,Weekly,13,12.0,2,375710.8241,
241,52,Suburban,Low,656,11352.3,23334,1419.7,7447116.3,323,276,1240,3,Daily,19,29.8,10,756315.0652,
242,47,Urban,Middle,184,10873.5,46954,3968.8,2000718.4,257,73,3892,17,Weekly,8,7.5,1,208315.3939,
243,48,Rural,Middle,45,11700.6,44518,1738.3,526524.9,365,43,70,19,Weekly,10,11.7,10,62991.42715,
244,16,Rural,Low,755,2944.9,14604.8,1174.4,2223423.3,318,194,4125,45,Daily,10,17.1,10,244663.2375,
245,34,Suburban,Low,827,13973.2,66258,2530.3,11555846.8,78,129,2868,2,Daily,19,24.7,5,1164322.059,
246,17,Rural,Low,946,2909.4,9113.9,347.4,2752306.6,57,311,4766,43,Daily,19,32.3,5,292811.3016,
247,68,Rural,Middle,981,302.2,1208.7,42.2,296449.9,20,108,1544,14,Monthly,1,52.2,3,36622.3529,
248,59,Suburban,Low,268,12499.4,41006.9,5456.1,3349826.9,14,103,2370,7,Monthly,14,2.6,3,342104.0975,
249,41,Urban,High,476,2347.1,7933.2,583,1117220.7,206,133,2417,45,Monthly,17,62.9,8,128578.7557,
250,47,Suburban,Low,253,15410.5,21667.3,3404.3,3898863.7,237,250,1179,5,Daily,11,71.4,10,401826.0613,
251,21,Urban,High,396,17320.7,17476.2,5135.2,6858981.1,181,270,2713,45,Monthly,6,69.5,7,700810.303,
252,47,Suburban,Low,289,18895.3,22537.3,6673.3,5460738.4,291,103,1106,35,Weekly,11,31.2,4,554139.297,
253,19,Suburban,Low,212,13292.9,64690.2,1526.6,2818093.6,189,296,2452,19,Weekly,2,29.4,8,295418.5083,
254,26,Rural,Middle,1000,9645.5,14517.1,4429.9,9645477.7,147,238,4708,31,Weekly,9,38.1,10,986497.6725,
255,32,Suburban,High,689,7052.1,8304.3,3408.9,4858896.1,340,108,3351,5,Weekly,8,48.2,9,501386.184,
256,53,Suburban,High,21,9823.6,21990.9,2622.1,206295.4,42,137,280,15,Monthly,14,20.7,6,26243.9535,
257,39,Urban,High,316,3815.1,12791.1,1011.2,1205584.6,354,298,1715,48,Monthly,6,47.5,7,134931.1151,
258,20,Rural,Middle,564,6975,33436.9,3148.7,3933882.4,1,289,1113,1,Weekly,3,23.0,7,401173.9175,
259,67,Urban,High,438,14361.4,54567,3902.4,6290306.9,324,25,2176,17,Daily,13,47.9,5,638833.3157,
260,49,Urban,Middle,423,4356.3,9171.8,1927.6,1842708.6,104,118,4404,44,Weekly,17,47.3,4,201421.1034,
261,21,Rural,Low,233,5288.7,25154.3,588.8,1232267.6,255,230,1987,25,Weekly,11,1.1,2,129339.0706,
262,37,Rural,Low,945,14989.1,17150,4434.7,14164672.9,209,334,4580,19,Daily,10,62.9,1,1428307.465,
263,26,Rural,High,123,3564.9,17526,1714.6,438487.7,218,256,3178,15,Daily,2,14.7,8,58057.99703,
264,63,Suburban,Low,874,4925.3,6080.6,990.6,4304706,78,9,3021,20,Monthly,4,71.5,2,438485.0348,
265,31,Rural,Low,960,360.8,1448.7,74.5,346344.7,51,119,3070,44,Daily,2,40.1,8,51302.63823,
266,48,Rural,High,612,14403.8,17013.7,5070.9,8815144.9,288,119,1528,13,Daily,5,28.4,9,892847.3605,
267,24,Rural,Low,214,12361.9,58425.3,5816,2645444.9,100,91,2839,17,Monthly,0,7.5,4,274073.1946,
268,21,Urban,High,922,13890.8,19928.6,2493.3,12807285.5,212,172,4378,7,Monthly,4,49.3,1,1290070.621,
269,31,Urban,High,839,4294.4,5161.5,2012.6,3603011.6,237,211,1130,4,Weekly,20,26.5,6,366720.4771,
270,44,Suburban,Low,647,13750.7,62662.6,5021.8,8896673.2,295,314,3404,23,Weekly,13,69.4,8,904494.2144,
271,18,Urban,Low,968,11931.6,16503.5,5932.6,11549758.4,157,116,4965,40,Daily,8,61.9,1,1168813.452,
272,35,Suburban,Low,830,7328.8,30720.3,2891.8,6082902.6,298,288,4356,46,Monthly,9,9.8,5,625390.3226,
273,51,Urban,Low,730,8762.1,34944.6,3216.8,6396360.7,14,22,3301,28,Daily,19,33.5,1,648823.9562,
274,34,Rural,Low,600,11362.7,38582.3,4840.1,6817638.5,116,349,1929,8,Daily,10,32.5,7,692724.5946,
275,41,Urban,Middle,792,9870.9,24794.3,1678.6,7817761.2,139,55,4316,41,Weekly,9,51.3,6,800220.778,
276,18,Suburban,Low,40,12840.1,59864.9,6142.7,513605.7,75,108,692,17,Daily,2,20.4,4,57789.62335,
277,34,Urban,Middle,752,3627.8,16268.2,603.1,2728091.9,303,77,2445,45,Daily,15,60.4,8,288088.9286,
278,35,Rural,High,332,10818.8,29264.7,1193,3591838.9,360,61,713,17,Weekly,13,67.8,8,368952.2538,
279,47,Suburban,Low,943,9011.1,17363.5,3416.5,8497454.9,24,122,2844,47,Weekly,12,40.2,2,860007.9958,
280,22,Rural,Low,648,9225.8,19284.6,1603.8,5978318.2,177,92,4725,27,Monthly,12,66.8,5,613118.9141,
281,67,Rural,Low,182,9392.9,17670.9,3790.1,1709516.4,55,323,4724,36,Weekly,2,24.1,1,184128.1026,
282,56,Suburban,High,265,17630.6,55801.1,7369.9,4672115.5,213,222,2756,9,Monthly,16,23.5,3,476160.2695,
283,48,Rural,Middle,771,16374.4,73261.4,3187.8,12624633.5,326,130,1729,19,Monthly,8,52.4,3,1269403.303,
284,55,Rural,Middle,694,12595.1,51570,1696.4,8741001.8,334,248,1827,37,Weekly,5,32.5,10,889114.5428,
285,54,Urban,Low,533,14332.6,59939.4,4304.5,7639261.9,329,121,1521,40,Weekly,19,20.6,3,771869.6478,
286,33,Rural,Low,863,865.6,2417.8,394.8,747034.1,163,201,300,22,Weekly,13,23.0,3,78593.82245,
287,55,Rural,Low,432,14882.4,34077.4,6532.1,6429194.4,300,161,4092,47,Daily,20,60.1,10,663893.0059,
288,16,Rural,Low,943,9728.4,39200,1428.5,9173911.5,164,250,1028,42,Weekly,19,46.9,2,924327.7659,
289,26,Rural,High,984,6361.8,26548.9,3091.3,6259985.4,89,218,3918,19,Monthly,16,57.2,7,642310.7275,
290,43,Suburban,Low,196,2804.1,10603.6,576.5,549611.7,15,63,1819,22,Monthly,13,30.3,7,67085.31296,
291,40,Urban,High,724,1513.4,1707.8,362.9,1095718.8,301,217,4122,49,Monthly,2,67.7,4,125271.1452,
292,65,Rural,Low,509,907.3,3047.3,144.8,461797.8,122,341,1710,4,Weekly,1,64.2,8,57208.89746,
293,38,Rural,Middle,447,3244.3,7748,814.7,1450204.6,318,64,3186,26,Monthly,4,3.5,10,162038.5406,
294,46,Suburban,Middle,528,612.6,1093.3,217,323439.3,348,212,4473,8,Monthly,4,26.9,10,51156.88948,
295,45,Rural,Low,202,14655.5,55362.4,4432.3,2960414.7,178,120,4192,42,Daily,8,6.2,8,316340.731,
296,57,Suburban,Low,875,4979.8,10328.6,2146.4,4357321.7,269,69,1159,40,Weekly,16,17.9,4,444093.8101,
297,50,Urban,High,730,7381.1,34332.3,2631.5,5388218.4,105,124,387,35,Weekly,10,66.7,6,547350.5174,
298,22,Urban,Low,605,16456.1,36077,3380.4,9955938.8,159,145,1903,39,Monthly,5,64.6,6,1008666.983,
299,31,Rural,Low,133,2302,7414.1,743.5,306166.4,5,296,4259,36,Daily,2,5.0,5,45281.85655,
300,41,Rural,Low,139,16713.5,72052.8,2100.5,2323179.9,339,358,1898,2,Monthly,14,3.5,4,239306.019,
301,63,Rural,Middle,669,12794.4,33373.9,4251.8,8559461.4,141,129,1438,35,Daily,17,46.9,9,869620.9849,
302,67,Suburban,High,493,6847.2,29543,1752,3375654.8,169,13,4776,47,Monthly,3,17.7,6,355541.3597,
303,64,Rural,Middle,847,2365,9211,329.6,2003126.4,17,274,1001,44,Monthly,18,1.2,7,213324.6448,
304,17,Rural,High,70,1838.9,8612.6,410.1,128725.7,32,68,1159,34,Weekly,13,60.1,5,21393.01866,
305,16,Urban,Middle,816,6716.9,15471.4,3084.6,5481016.3,5,270,4253,35,Daily,7,28.3,2,560347.8509,
306,63,Rural,Low,15,2815.4,3998.2,941.5,42231.5,137,133,812,28,Daily,18,30.6,6,14228.24712,
307,27,Urban,Middle,747,5361.5,14590.9,2473.3,4005062,107,62,1389,32,Daily,13,8.8,3,407822.9229,
308,20,Rural,Middle,212,1068.6,4427.4,282.5,226540.3,162,161,3010,25,Weekly,2,34.7,10,38987.59372,
309,52,Urban,High,802,11904.2,33352.5,5851.7,9547183.1,257,26,2396,7,Weekly,12,56.1,6,964212.7731,
310,47,Rural,High,60,2914.1,5967.9,711.1,174844.2,168,247,4489,8,Monthly,3,22.3,3,28360.90004,
311,24,Urban,Middle,252,15137.1,16808.4,6096,3814543.9,288,189,1347,21,Daily,0,59.8,8,393845.0489,
312,56,Suburban,High,446,4371.3,9844.6,971.1,1949607.7,355,286,2995,4,Daily,16,47.2,7,207874.2125,
313,50,Urban,High,2,15961.6,61508.2,2272.9,31923.1,245,318,1537,43,Monthly,6,30.5,1,10197.01923,
314,34,Urban,High,748,3805.7,6052.9,1648.7,2846694.2,113,337,4938,40,Monthly,8,36.8,4,301095.0546,
315,63,Urban,High,336,14430.1,34105.8,5844.7,4848519.5,178,220,1486,35,Monthly,17,8.9,2,490964.8915,
316,31,Rural,High,19,6668.2,7207.8,2855.7,126695.1,190,326,3146,31,Monthly,20,64.5,6,26889.80607,
317,18,Rural,Middle,994,11666.6,45348.2,2565.2,11596569.3,11,249,1782,29,Daily,1,64.5,5,1170364.672,
318,35,Rural,High,561,782.8,3540.6,298.6,439178.7,23,91,2548,48,Monthly,11,28.2,2,55336.93411,
319,39,Suburban,Low,78,9909.9,32446.3,1862.8,772975,119,36,1750,43,Daily,0,47.8,1,85962.0753,
320,69,Suburban,Middle,472,2982.3,3290.9,311.7,1407631.9,282,7,2013,44,Daily,10,55.3,7,156017.558,
321,48,Urban,Middle,28,9731.5,18202.9,4346.1,272483.2,319,321,2235,42,Daily,15,59.6,9,43482.89844,
322,39,Suburban,Middle,560,2835.8,7809.4,877.4,1588030.7,69,202,3564,16,Monthly,14,52.5,9,176090.4106,
323,67,Urban,High,608,8747.4,29306.7,4316.5,5318426.2,346,333,4460,29,Monthly,15,36.6,10,551533.5772,
324,26,Urban,Low,165,2221.3,6630.8,564.2,366516.2,134,41,2548,46,Monthly,13,50.5,3,47856.43869,
325,64,Urban,High,458,4406.8,20551.1,2127.4,2018328.5,253,32,2224,8,Monthly,0,68.3,6,210918.6361,
326,23,Suburban,Middle,945,11905.6,56605.8,4119.6,11250818.4,51,142,4724,3,Weekly,6,34.5,10,1143761.184,
327,51,Rural,Middle,877,19533.4,27905.7,5955.4,17130832.3,43,256,969,11,Monthly,7,6.8,1,1715631.784,
328,53,Suburban,Middle,176,8989.2,13965.3,1987.7,1582099.8,141,161,272,34,Weekly,15,58.4,1,161840.4112,
329,55,Urban,Middle,585,13746.6,33434.8,5912.6,8041762.2,25,30,1586,19,Monthly,0,52.2,6,812781.5319,
330,35,Urban,High,984,10793.1,28978.8,4657.4,10620409.6,270,262,2824,16,Weekly,18,22.1,6,1073296.909,
331,50,Suburban,Low,868,9972.2,33349.6,2660.3,8655848,361,10,3518,21,Monthly,4,42.8,5,878232.299,
332,63,Urban,Low,29,1303.4,5334.5,509.5,37799.7,104,203,2388,6,Monthly,20,6.2,6,13639.50202,
333,40,Urban,Middle,956,2894.5,4466.4,807.3,2767146.8,295,359,4020,38,Daily,14,35.0,10,297932.6806,
334,50,Suburban,Low,669,17662.3,74368.3,6991.9,11816094.8,153,276,4600,43,Weekly,2,29.3,5,1198272.594,
335,40,Suburban,Middle,826,8209.2,28240.5,4085.5,6780786.5,304,345,4956,41,Monthly,0,18.8,6,695633.5706,
336,44,Suburban,Middle,816,12290.5,60512.8,2519.5,10029053.1,305,124,3820,7,Weekly,6,11.9,9,1019921.728,
337,33,Urban,Low,279,10569.4,38099.1,3737.6,2948857.7,161,118,2784,8,Daily,8,25.4,7,306660.6138,
338,61,Urban,Middle,283,7583.9,29306.8,1910.8,2146232,283,268,628,45,Weekly,0,67.5,3,222084.4998,
339,33,Rural,Low,479,7762.5,13823.7,2478.9,3718214.8,45,278,4345,5,Monthly,1,37.5,9,387885.4557,
340,17,Rural,Middle,519,11113.7,45293.5,4997.4,5768033.9,287,76,4607,18,Daily,16,15.3,6,593817.2726,
341,69,Suburban,Low,305,2831.4,3729.2,676.8,863584.5,319,14,344,21,Monthly,16,60.3,5,93804.98843,
342,50,Rural,Middle,694,7751.3,28107.2,999.6,5379407.9,166,106,4642,46,Daily,2,20.1,4,555732.1081,
343,31,Urban,Low,109,8945,10933.4,3753.1,975009.5,207,176,555,19,Daily,16,58.0,10,110103.6206,
344,56,Rural,Middle,324,19702.7,28783.7,6344.5,6383666.1,108,182,4010,19,Weekly,9,2.2,1,647516.7713,
345,51,Urban,Middle,206,7035.6,10071.2,1968.3,1449329.7,65,36,2919,26,Monthly,1,66.6,7,160021.7867,
346,48,Suburban,Middle,234,12895.1,15602.3,2235.2,3017460.9,267,55,459,26,Monthly,6,39.0,5,308708.2642,
347,19,Suburban,Low,938,2756.9,6298.4,378.1,2586005.8,353,270,2788,6,Daily,2,55.2,1,263606.0675,
348,48,Urban,High,458,1319,6565.1,279,604089.6,185,2,2811,23,Monthly,11,23.3,4,72244.39639,
349,29,Rural,Middle,187,17432.1,41713.4,6756,3259807.3,224,256,2535,7,Daily,6,61.1,10,341683.7688,
350,36,Suburban,Middle,940,14617.4,59099.6,3869.3,13740347.3,153,2,3115,2,Weekly,9,50.1,1,1378990.105,
351,63,Suburban,Low,482,6356.8,9721.3,2085.6,3063982.8,289,61,2549,10,Daily,3,4.3,10,320813.0922,
352,35,Rural,Middle,922,10096.5,28451.6,1341,9308986.2,285,363,59,35,Monthly,0,3.9,4,938164.8784,
353,23,Rural,Middle,407,2723.5,4740.2,406.6,1108475.2,186,107,4672,1,Daily,13,26.6,7,126524.7883,
354,22,Urban,Middle,841,14146.1,25015.9,1478.6,11896898.9,226,134,3185,0,Monthly,3,4.7,9,1202597.38,
355,18,Rural,Middle,509,1415.9,1980.5,522.9,720697.4,200,23,1794,6,Weekly,11,4.1,2,77689.70304,
356,32,Rural,High,869,15143.1,41313,3116.2,13159345.9,11,73,4444,23,Weekly,0,27.8,4,1329240.525,
357,48,Rural,High,520,10941.3,14247.1,5325.9,5689456.2,325,351,1964,11,Daily,13,17.4,1,574370.6605,
358,63,Urban,Middle,53,5584.2,25906.6,1247.4,295963.8,277,28,4769,7,Weekly,3,25.9,6,44838.20803,
359,27,Urban,Middle,398,17252.9,48163.1,4234.7,6866638.8,3,25,1493,12,Weekly,20,29.6,8,696648.1206,
360,66,Suburban,Middle,199,19721.6,85873,5675.8,3924593.8,350,355,4771,5,Daily,6,7.1,3,405430.2787,
361,37,Urban,High,391,5094.4,25053.7,1159.8,1991925.5,278,65,2596,38,Monthly,8,44.0,5,212416.4587,
362,37,Suburban,High,649,16126.9,59848.7,6885.8,10466332.5,62,194,4233,23,Daily,13,25.7,1,1057181.267,
363,61,Rural,Low,771,15005.8,69117.5,6759.9,11569490.8,5,207,4913,23,Daily,17,55.0,5,1172511.345,
364,45,Suburban,Low,846,14946.3,23039.3,1560.6,12644595.6,9,299,2665,37,Monthly,4,71.4,1,1274418.958,
365,53,Suburban,Middle,913,19145.1,82706.5,6927.9,17479512.7,58,40,4176,43,Weekly,19,28.1,5,1764576.593,
366,53,Rural,Middle,498,9737.5,20301.4,3646.1,4849262.9,280,23,4398,6,Daily,16,53.7,9,502461.5707,
367,60,Suburban,High,172,13486.6,38981.6,6535.2,2319698.5,238,177,3069,9,Daily,5,22.0,7,245940.6825,
368,66,Urban,Middle,86,16479.3,59100.2,4089.5,1417220.5,317,264,2456,29,Monthly,4,58.6,7,155645.6338,
369,69,Urban,Middle,558,9595.9,44277.3,1709.2,5354530.9,127,128,2767,38,Daily,9,49.5,9,551457.8706,
370,23,Urban,High,858,9633.8,44739.2,2969.5,8265808.8,304,263,2412,23,Monthly,16,18.7,5,838018.3049,
371,42,Urban,High,186,6379.9,8730.3,1780.1,1186663,237,277,3062,26,Daily,20,33.7,8,133926.3205,
372,42,Suburban,High,156,15618.7,38394.2,6508.2,2436518.1,219,35,2136,29,Daily,18,58.2,7,257078.5743,
373,49,Suburban,High,493,13727.1,57278.9,6336.3,6767437.4,178,101,4340,14,Monthly,3,51.4,6,692557.0789,
374,36,Rural,Low,910,9028.3,34421.5,1216,8215740.8,318,225,1803,1,Monthly,13,3.2,6,830555.7711,
375,45,Suburban,High,521,8392.5,9277.2,3681.2,4372513.2,149,229,1096,7,Daily,19,1.1,7,445966.4248,
376,48,Suburban,High,627,1461.1,4090.3,677.3,916089,38,99,3748,16,Monthly,13,54.5,10,109964.3778,
377,43,Suburban,Middle,666,140,604.2,65.7,93212,118,82,210,47,Daily,3,33.2,3,15880.77451,
378,62,Rural,Middle,130,10582.6,41809,4293.6,1375736.8,315,317,533,12,Monthly,2,37.3,5,142466.9533,
379,48,Urban,Middle,843,8355.7,22120.8,3315.8,7043840,97,330,940,17,Weekly,1,69.5,2,709790.8237,
380,20,Suburban,Low,81,15922.8,62746,1687.2,1289744.8,17,196,3937,20,Weekly,17,10.4,5,142055.9652,
381,63,Rural,High,384,10857.7,34797.1,5082.2,4169339.4,325,365,1265,35,Weekly,16,3.3,8,430960.7951,
382,34,Rural,High,802,18734.8,87126.3,4507.6,15025272.6,279,68,11,11,Weekly,15,14.4,7,1510646.702,
383,19,Rural,Low,659,3930.9,13162.5,457.7,2590433.2,359,273,2001,42,Daily,13,51.6,3,269913.0177,
384,50,Urban,High,295,19803.1,51546.2,5251.6,5841916.1,154,299,516,1,Daily,15,13.9,7,591123.7802,
385,64,Suburban,Middle,978,5965.4,26556.1,2345.2,5834165.8,94,359,4889,19,Weekly,15,38.5,2,596974.569,
386,32,Rural,Low,269,12852.1,15415.7,3557.2,3457202.9,175,344,4442,22,Weekly,5,61.8,4,358998.9063,
387,59,Urban,High,645,10042.1,46214,4049,6477125.9,302,359,2067,20,Weekly,5,60.7,10,663773.3911,
388,43,Rural,Low,562,7197.9,27247,2186.5,4045237.9,29,141,1724,30,Monthly,5,15.9,2,411733.2136,
389,45,Rural,Low,535,2794.8,13310,614.2,1495213,34,185,2183,15,Daily,13,64.7,7,160697.0491,
390,44,Rural,High,378,2705.3,5416.1,490.1,1022616.5,10,154,4541,12,Weekly,0,71.6,5,116949.7747,
391,61,Rural,Middle,376,14233,53796.3,3820.7,5351608.6,276,189,172,3,Weekly,19,70.2,9,543356.6107,
392,68,Rural,High,88,7559.1,32034.1,864.2,665196.5,290,62,4254,1,Daily,0,64.3,7,81473.19742,
393,21,Urban,High,925,19226.3,73221.8,5172.2,17784370.5,101,19,1814,49,Weekly,17,5.5,2,1788429.808,
394,50,Suburban,Middle,624,6519.7,12005,830.9,4068301.1,141,81,1675,0,Weekly,7,45.5,4,412134.133,
395,56,Suburban,High,111,19670.6,41354.7,8867.6,2183441,87,30,3,25,Daily,7,32.2,3,223017.8117,
396,52,Suburban,High,584,4116.4,13448.2,1359.2,2403984,301,127,1610,29,Daily,16,20.8,10,254483.4476,
397,39,Suburban,High,154,2065.3,5755.9,740.2,318050,128,218,2793,37,Monthly,0,23.4,2,42548.72401,
398,44,Urban,Low,463,6258.3,24660.5,1348.9,2897578.5,206,13,2420,19,Daily,13,68.0,2,297608.1895,
399,64,Urban,Low,569,17712.8,44542.6,3371.3,10078605.9,89,177,4377,24,Weekly,10,68.6,8,1026757.946,
400,61,Urban,Low,769,10441.8,46340,4000.9,8029759.9,82,338,2790,18,Daily,11,8.2,6,815114.7355,
401,68,Rural,High,156,2721.6,7423.8,1003.3,424576.7,212,121,2330,26,Daily,12,15.5,3,51763.6859,
402,46,Rural,Middle,625,4058,4707.9,604.9,2536222.5,119,179,1500,9,Weekly,12,66.2,8,265507.3585,
403,50,Rural,Low,318,6232.1,6665,1218.1,1981808,348,111,4330,40,Daily,2,44.6,3,212678.6624,
404,48,Suburban,Middle,559,11807.4,42352.9,5651.4,6600355.1,136,9,1725,16,Monthly,2,51.1,5,669899.4731,
405,67,Rural,High,238,6654.3,21042.2,1475.1,1583712.7,261,222,3928,46,Daily,13,25.7,1,169734.8791,
406,36,Suburban,Low,334,14943.6,47385.9,1648.8,4991166.1,276,285,4433,1,Daily,7,18.1,1,507848.3778,
407,47,Rural,High,106,12329.7,51292,1547.5,1306949.1,208,349,455,16,Weekly,12,32.6,10,141479.7801,
408,38,Suburban,Middle,482,17477.7,43744.7,7169.3,8424269,314,110,3969,6,Monthly,0,25.2,2,850912.0598,
409,48,Rural,Low,699,10024.2,49938.6,4038.4,7006934.6,243,136,1918,15,Monthly,11,68.1,7,712901.5162,
410,18,Rural,Low,671,6630.2,31706.5,1675.7,4448875.3,345,108,1382,48,Daily,4,12.7,1,452608.534,
411,33,Urban,Low,710,19925.5,20958.5,3213.6,14147082.7,100,337,4505,26,Monthly,8,71.4,7,1433255.479,
412,40,Rural,Low,382,7119.1,32626.7,2130.3,2719500.1,115,204,1988,0,Weekly,1,65.4,10,285801.9395,
413,57,Rural,Middle,689,8577.8,31928.2,1996.5,5910081.3,330,15,557,21,Daily,13,41.6,9,603127.5493,
414,46,Urban,Low,261,16184.5,48688.7,4039.4,4224142.3,16,162,4557,21,Monthly,3,25.3,5,437433.4631,
415,69,Suburban,High,799,1781.8,5935.3,364.2,1423688.8,4,195,4286,26,Weekly,20,52.4,6,158414.1863,
416,18,Urban,Low,293,7735.9,33786.2,968.1,2266629.6,266,261,3990,15,Weekly,8,35.1,10,245989.8594,
417,55,Urban,Middle,335,1723.3,8279.2,717.7,577320.5,48,354,1168,35,Weekly,16,27.6,7,69912.12856,
418,61,Suburban,Low,655,2794.7,9058.6,970.6,1830544.4,223,9,1367,15,Daily,11,24.6,8,194677.212,
419,39,Rural,Middle,820,102.8,177.3,44.6,84271.5,204,216,3687,23,Weekly,6,6.7,2,19359.6105,
420,65,Suburban,Middle,709,200.8,714.6,60.5,142360.4,20,261,1599,34,Weekly,7,31.9,2,21232.13398,
421,47,Rural,High,476,7612,9932.7,3760.3,3623290.5,288,113,156,32,Daily,0,18.6,9,373098.3856,
422,62,Rural,Low,225,16185.2,57304.5,7850,3641666.5,194,117,3379,16,Daily,15,2.4,6,377676.9718,
423,37,Suburban,Low,907,11744.2,49730.3,2451.2,10652005,316,340,4989,4,Weekly,7,17.6,7,1080607.921,
424,38,Urban,Low,555,12701.9,30653.9,3236.3,7049572.1,11,47,4957,34,Daily,12,17.7,5,722226.5613,
425,17,Suburban,High,454,10389.8,13348.2,4167.2,4716965.7,20,318,1047,18,Monthly,18,22.5,1,475284.5618,
426,42,Rural,High,663,16397.7,61801.2,6733.6,10871651.9,279,301,930,42,Daily,12,68.1,8,1100861.312,
427,57,Suburban,Middle,296,17608.8,41509.4,8175.4,5212196.1,333,322,1124,46,Weekly,9,64.9,1,528485.3746,
428,17,Suburban,Middle,575,16996.3,33931.2,6136.6,9772882.4,35,279,1281,33,Daily,11,3.3,1,982331.3484,
429,41,Rural,Middle,642,16244.5,61026.2,4711.7,10428982.4,266,98,4756,31,Daily,6,17.9,2,1055067.629,
430,32,Urban,High,767,3662.4,17866.6,919.5,2809087.1,232,93,1128,24,Weekly,12,32.4,5,288803.08,
431,55,Suburban,High,463,11881.6,47304,3180.4,5501174.2,38,299,3652,21,Weekly,20,20.7,4,563385.924,
432,48,Rural,High,855,11647.4,34539.3,5126.8,9958563.2,83,252,2082,38,Daily,7,29.1,4,1007463.087,
433,24,Rural,Middle,214,10563.6,35937.8,5197.3,2260610.5,32,163,4434,49,Monthly,5,60.0,1,239714.6072,
434,58,Suburban,High,585,9621.4,15097.2,1161.9,5628546.9,54,158,4815,26,Monthly,8,41.4,1,574253.2558,
435,69,Urban,Middle,943,1792.5,7623.3,595.3,1690344.3,225,67,1176,32,Weekly,19,30.8,10,184171.6011,
436,63,Suburban,Middle,616,2052.2,7012.9,632.1,1264181.7,313,138,505,7,Monthly,12,35.5,2,128251.1188,
437,54,Urban,Low,158,18046.6,87766.5,4519.9,2851364.2,107,312,224,29,Daily,18,20.5,2,289094.8265,
438,44,Urban,Low,272,12607.4,62002.5,5555.2,3429220.1,25,290,3838,47,Weekly,8,15.9,1,354361.6542,
439,57,Urban,Low,827,5253.7,12705.3,1735.3,4344827.4,45,65,4052,25,Daily,19,16.1,10,453692.6424,
440,41,Urban,Middle,238,5593.2,27709.8,1259.9,1331185.1,118,262,179,14,Monthly,17,57.7,8,141370.2038,
441,50,Suburban,Low,303,12207.8,58931.1,3389.4,3698961.8,294,198,4514,35,Monthly,17,14.7,3,384802.3113,
442,65,Rural,Low,884,8144.6,28989.4,1976.9,7199853,125,171,1328,44,Monthly,20,65.7,8,733240.8303,
443,40,Rural,Low,670,8832.1,20612.8,2402.6,5917487,36,16,4751,11,Weekly,19,32.9,5,605240.666,
444,39,Rural,High,621,1222.4,4905.9,157.1,759106.2,344,191,741,40,Monthly,10,38.9,3,82214.39758,
445,28,Rural,Middle,521,2783.4,5803.2,402.9,1450149.5,167,25,4409,44,Weekly,7,44.4,6,164159.3172,
446,22,Rural,Low,321,7873.1,27708.3,2751.5,2527257.1,269,250,3889,42,Weekly,1,22.7,2,265142.2139,
